time_UT,azimuth_deg,elevation_deg
02:06:00,222.84607444935486,30.432078029332626
02:07:00,222.84607444935486,27.432078029332626
02:08:00,222.84607444935486,24.432078029332626
02:09:00,225.42563290073096,26.176327670852633
02:10:00,225.42563290073096,29.176327670852633
02:11:00,225.42563290073096,23.176327670852633
02:12:00,228.0865229158642,21.78617508110732
02:13:00,228.0865229158642,27.78617508110732
02:14:00,228.0865229158642,24.78617508110732
02:15:00,230.52120220175823,20.428379162013048
02:16:00,230.52120220175823,26.428379162013048
02:17:00,230.52120220175823,23.428379162013048
02:18:00,233.0339961799204,18.939929230146916
02:19:00,233.0339961799204,24.939929230146916
02:20:00,233.0339961799204,21.939929230146916
02:21:00,235.33536126833008,20.498587825008425
02:22:00,235.33536126833008,23.498587825008425
02:23:00,235.33536126833008,17.498587825008425
