# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 186.300 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
13.39961; 210.730;  12.639; -24.430; -47.863;Commanded position az=-24.430, el=-47.863
13.40016; 210.730;  12.139; -24.430; -48.363;Commanded position az=-24.430, el=-48.363
13.40072; 210.730;  11.639; -24.430; -48.863;Commanded position az=-24.430, el=-48.863
13.40128; 211.230;  11.639; -24.930; -48.863;Commanded position az=-24.930, el=-48.863
13.40183; 211.230;  12.139; -24.930; -48.363;Commanded position az=-24.930, el=-48.363
13.40239; 211.230;  12.639; -24.930; -47.863;Commanded position az=-24.930, el=-47.863
13.40295; 211.230;  13.139; -24.930; -47.363;Commanded position az=-24.930, el=-47.363
13.40350; 211.230;  13.639; -24.930; -46.863;Commanded position az=-24.930, el=-46.863
13.40406; 211.230;  14.139; -24.930; -46.363;Commanded position az=-24.930, el=-46.363
13.40462; 211.230;  14.639; -24.930; -45.863;Commanded position az=-24.930, el=-45.863
13.40517; 211.230;  15.139; -24.930; -45.363;Commanded position az=-24.930, el=-45.363
13.40573; 211.230;  15.639; -24.930; -44.863;Commanded position az=-24.930, el=-44.863
13.40628; 211.230;  16.139; -24.930; -44.363;Commanded position az=-24.930, el=-44.363
13.40684; 211.230;  16.639; -24.930; -43.863;Commanded position az=-24.930, el=-43.863
13.40740; 211.230;  17.139; -24.930; -43.363;Commanded position az=-24.930, el=-43.363
13.40795; 211.230;  17.639; -24.930; -42.863;Commanded position az=-24.930, el=-42.863
13.40851; 211.230;  18.139; -24.930; -42.363;Commanded position az=-24.930, el=-42.363
13.40907; 211.230;  18.639; -24.930; -41.863;Commanded position az=-24.930, el=-41.863
13.40963; 211.230;  19.139; -24.930; -41.363;Commanded position az=-24.930, el=-41.363
13.41018; 211.230;  19.639; -24.930; -40.863;Commanded position az=-24.930, el=-40.863
13.41074; 211.230;  20.139; -24.930; -40.363;Commanded position az=-24.930, el=-40.363
13.41130; 211.230;  20.639; -24.930; -39.863;Commanded position az=-24.930, el=-39.863
13.41185; 211.230;  21.139; -24.930; -39.363;Commanded position az=-24.930, el=-39.363
13.41241; 211.230;  21.639; -24.930; -38.863;Commanded position az=-24.930, el=-38.863
13.41297; 211.730;  21.639; -25.430; -38.863;Commanded position az=-25.430, el=-38.863
13.41352; 211.730;  21.139; -25.430; -39.363;Commanded position az=-25.430, el=-39.363
13.41408; 211.730;  20.639; -25.430; -39.863;Commanded position az=-25.430, el=-39.863
13.41464; 211.730;  20.139; -25.430; -40.363;Commanded position az=-25.430, el=-40.363
13.41519; 211.730;  19.639; -25.430; -40.863;Commanded position az=-25.430, el=-40.863
13.41575; 211.730;  19.139; -25.430; -41.363;Commanded position az=-25.430, el=-41.363
13.41630; 211.730;  18.639; -25.430; -41.863;Commanded position az=-25.430, el=-41.863
13.41686; 211.730;  18.139; -25.430; -42.363;Commanded position az=-25.430, el=-42.363
13.41742; 211.730;  17.639; -25.430; -42.863;Commanded position az=-25.430, el=-42.863
13.41797; 211.730;  17.139; -25.430; -43.363;Commanded position az=-25.430, el=-43.363
13.41853; 211.730;  16.639; -25.430; -43.863;Commanded position az=-25.430, el=-43.863
13.41909; 211.730;  16.139; -25.430; -44.363;Commanded position az=-25.430, el=-44.363
13.41964; 211.730;  15.639; -25.430; -44.863;Commanded position az=-25.430, el=-44.863
13.42020; 211.730;  15.139; -25.430; -45.363;Commanded position az=-25.430, el=-45.363
13.42076; 211.730;  14.639; -25.430; -45.863;Commanded position az=-25.430, el=-45.863
13.42131; 211.730;  14.139; -25.430; -46.363;Commanded position az=-25.430, el=-46.363
13.42187; 211.730;  13.639; -25.430; -46.863;Commanded position az=-25.430, el=-46.863
13.42243; 211.730;  13.139; -25.430; -47.363;Commanded position az=-25.430, el=-47.363
13.42298; 211.730;  12.639; -25.430; -47.863;Commanded position az=-25.430, el=-47.863
13.42354; 211.730;  12.139; -25.430; -48.363;Commanded position az=-25.430, el=-48.363
13.42409; 211.730;  11.639; -25.430; -48.863;Commanded position az=-25.430, el=-48.863
13.42465; 212.230;  11.639; -25.930; -48.863;Commanded position az=-25.930, el=-48.863
13.42521; 212.230;  12.139; -25.930; -48.363;Commanded position az=-25.930, el=-48.363
13.42576; 212.230;  12.639; -25.930; -47.863;Commanded position az=-25.930, el=-47.863
13.42632; 212.230;  13.139; -25.930; -47.363;Commanded position az=-25.930, el=-47.363
13.42688; 212.230;  13.639; -25.930; -46.863;Commanded position az=-25.930, el=-46.863
13.42743; 212.230;  14.139; -25.930; -46.363;Commanded position az=-25.930, el=-46.363
13.42799; 212.230;  14.639; -25.930; -45.863;Commanded position az=-25.930, el=-45.863
13.42855; 212.230;  15.139; -25.930; -45.363;Commanded position az=-25.930, el=-45.363
13.42910; 212.230;  15.639; -25.930; -44.863;Commanded position az=-25.930, el=-44.863
13.42966; 212.230;  16.139; -25.930; -44.363;Commanded position az=-25.930, el=-44.363
13.43022; 212.230;  16.639; -25.930; -43.863;Commanded position az=-25.930, el=-43.863
13.43077; 212.230;  17.139; -25.930; -43.363;Commanded position az=-25.930, el=-43.363
13.43133; 212.230;  17.639; -25.930; -42.863;Commanded position az=-25.930, el=-42.863
13.43189; 212.230;  18.139; -25.930; -42.363;Commanded position az=-25.930, el=-42.363
13.43244; 212.230;  18.639; -25.930; -41.863;Commanded position az=-25.930, el=-41.863
13.43300; 212.230;  19.139; -25.930; -41.363;Commanded position az=-25.930, el=-41.363
13.43356; 212.230;  19.639; -25.930; -40.863;Commanded position az=-25.930, el=-40.863
13.43411; 212.230;  20.139; -25.930; -40.363;Commanded position az=-25.930, el=-40.363
13.43467; 212.230;  20.639; -25.930; -39.863;Commanded position az=-25.930, el=-39.863
13.43523; 212.230;  21.139; -25.930; -39.363;Commanded position az=-25.930, el=-39.363
13.43578; 212.230;  21.639; -25.930; -38.863;Commanded position az=-25.930, el=-38.863
13.43634; 212.730;  21.639; -26.430; -38.863;Commanded position az=-26.430, el=-38.863
13.43690; 212.730;  21.139; -26.430; -39.363;Commanded position az=-26.430, el=-39.363
13.43745; 212.730;  20.639; -26.430; -39.863;Commanded position az=-26.430, el=-39.863
13.43801; 212.730;  20.139; -26.430; -40.363;Commanded position az=-26.430, el=-40.363
13.43857; 212.730;  19.639; -26.430; -40.863;Commanded position az=-26.430, el=-40.863
13.43912; 212.730;  19.139; -26.430; -41.363;Commanded position az=-26.430, el=-41.363
13.43968; 212.730;  18.639; -26.430; -41.863;Commanded position az=-26.430, el=-41.863
13.44024; 212.730;  18.139; -26.430; -42.363;Commanded position az=-26.430, el=-42.363
13.44079; 212.730;  17.639; -26.430; -42.863;Commanded position az=-26.430, el=-42.863
13.44135; 212.730;  17.139; -26.430; -43.363;Commanded position az=-26.430, el=-43.363
13.44191; 212.730;  16.639; -26.430; -43.863;Commanded position az=-26.430, el=-43.863
13.44246; 212.730;  16.139; -26.430; -44.363;Commanded position az=-26.430, el=-44.363
13.44302; 212.730;  15.639; -26.430; -44.863;Commanded position az=-26.430, el=-44.863
13.44357; 212.730;  15.139; -26.430; -45.363;Commanded position az=-26.430, el=-45.363
13.44413; 212.730;  14.639; -26.430; -45.863;Commanded position az=-26.430, el=-45.863
13.44469; 212.730;  14.139; -26.430; -46.363;Commanded position az=-26.430, el=-46.363
13.44524; 212.730;  13.639; -26.430; -46.863;Commanded position az=-26.430, el=-46.863
13.44580; 212.730;  13.139; -26.430; -47.363;Commanded position az=-26.430, el=-47.363
13.44636; 212.730;  12.639; -26.430; -47.863;Commanded position az=-26.430, el=-47.863
13.44691; 212.730;  12.139; -26.430; -48.363;Commanded position az=-26.430, el=-48.363
13.44747; 212.730;  11.639; -26.430; -48.863;Commanded position az=-26.430, el=-48.863
13.44803; 213.230;  11.639; -26.930; -48.863;Commanded position az=-26.930, el=-48.863
13.44858; 213.230;  12.139; -26.930; -48.363;Commanded position az=-26.930, el=-48.363
13.44914; 213.230;  12.639; -26.930; -47.863;Commanded position az=-26.930, el=-47.863
13.44970; 213.230;  13.139; -26.930; -47.363;Commanded position az=-26.930, el=-47.363
13.45025; 213.230;  13.639; -26.930; -46.863;Commanded position az=-26.930, el=-46.863
13.45081; 213.230;  14.139; -26.930; -46.363;Commanded position az=-26.930, el=-46.363
13.45137; 213.230;  14.639; -26.930; -45.863;Commanded position az=-26.930, el=-45.863
13.45192; 213.230;  15.139; -26.930; -45.363;Commanded position az=-26.930, el=-45.363
13.45248; 213.230;  15.639; -26.930; -44.863;Commanded position az=-26.930, el=-44.863
13.45303; 213.230;  16.139; -26.930; -44.363;Commanded position az=-26.930, el=-44.363
13.45359; 213.230;  16.639; -26.930; -43.863;Commanded position az=-26.930, el=-43.863
13.45415; 213.230;  17.139; -26.930; -43.363;Commanded position az=-26.930, el=-43.363
13.45470; 213.230;  17.639; -26.930; -42.863;Commanded position az=-26.930, el=-42.863
13.45526; 213.230;  18.139; -26.930; -42.363;Commanded position az=-26.930, el=-42.363
13.45582; 213.230;  18.639; -26.930; -41.863;Commanded position az=-26.930, el=-41.863
13.45637; 213.230;  19.139; -26.930; -41.363;Commanded position az=-26.930, el=-41.363
13.45693; 213.230;  19.639; -26.930; -40.863;Commanded position az=-26.930, el=-40.863
13.45749; 213.230;  20.139; -26.930; -40.363;Commanded position az=-26.930, el=-40.363
13.45804; 213.230;  20.639; -26.930; -39.863;Commanded position az=-26.930, el=-39.863
13.45860; 213.230;  21.139; -26.930; -39.363;Commanded position az=-26.930, el=-39.363
13.45916; 213.230;  21.639; -26.930; -38.863;Commanded position az=-26.930, el=-38.863
13.45971; 213.730;  21.639; -27.430; -38.863;Commanded position az=-27.430, el=-38.863
13.46027; 213.730;  21.139; -27.430; -39.363;Commanded position az=-27.430, el=-39.363
13.46083; 213.730;  20.639; -27.430; -39.863;Commanded position az=-27.430, el=-39.863
13.46138; 213.730;  20.139; -27.430; -40.363;Commanded position az=-27.430, el=-40.363
13.46194; 213.730;  19.639; -27.430; -40.863;Commanded position az=-27.430, el=-40.863
13.46249; 213.730;  19.139; -27.430; -41.363;Commanded position az=-27.430, el=-41.363
13.46305; 213.730;  18.639; -27.430; -41.863;Commanded position az=-27.430, el=-41.863
13.46361; 213.730;  18.139; -27.430; -42.363;Commanded position az=-27.430, el=-42.363
13.46416; 213.730;  17.639; -27.430; -42.863;Commanded position az=-27.430, el=-42.863
13.46472; 213.730;  17.139; -27.430; -43.363;Commanded position az=-27.430, el=-43.363
13.46528; 213.730;  16.639; -27.430; -43.863;Commanded position az=-27.430, el=-43.863
13.46583; 213.730;  16.139; -27.430; -44.363;Commanded position az=-27.430, el=-44.363
13.46639; 213.730;  15.639; -27.430; -44.863;Commanded position az=-27.430, el=-44.863
13.46695; 213.730;  15.139; -27.430; -45.363;Commanded position az=-27.430, el=-45.363
13.46750; 213.730;  14.639; -27.430; -45.863;Commanded position az=-27.430, el=-45.863
13.46806; 213.730;  14.139; -27.430; -46.363;Commanded position az=-27.430, el=-46.363
13.46862; 213.730;  13.639; -27.430; -46.863;Commanded position az=-27.430, el=-46.863
13.46917; 213.730;  13.139; -27.430; -47.363;Commanded position az=-27.430, el=-47.363
13.46973; 213.730;  12.639; -27.430; -47.863;Commanded position az=-27.430, el=-47.863
13.47029; 213.730;  12.139; -27.430; -48.363;Commanded position az=-27.430, el=-48.363
13.47084; 213.730;  11.639; -27.430; -48.863;Commanded position az=-27.430, el=-48.863
