# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
10.48412; 161.274;  26.896;  22.126; -33.602;Commanded position az=22.126, el=-33.602
10.48433; 161.274;  27.396;  22.126; -33.102;Commanded position az=22.126, el=-33.102
10.48454; 161.274;  27.896;  22.126; -32.602;Commanded position az=22.126, el=-32.602
10.48475; 161.274;  28.396;  22.126; -32.102;Commanded position az=22.126, el=-32.102
10.48496; 161.274;  28.896;  22.126; -31.602;Commanded position az=22.126, el=-31.602
10.48517; 161.274;  29.396;  22.126; -31.102;Commanded position az=22.126, el=-31.102
10.48537; 161.274;  29.896;  22.126; -30.602;Commanded position az=22.126, el=-30.602
10.48558; 161.274;  30.396;  22.126; -30.102;Commanded position az=22.126, el=-30.102
10.48579; 161.274;  30.896;  22.126; -29.602;Commanded position az=22.126, el=-29.602
10.48600; 161.774;  30.896;  21.626; -29.602;Commanded position az=21.626, el=-29.602
10.48621; 161.774;  30.396;  21.626; -30.102;Commanded position az=21.626, el=-30.102
10.48642; 161.774;  29.896;  21.626; -30.602;Commanded position az=21.626, el=-30.602
10.48663; 161.774;  29.396;  21.626; -31.102;Commanded position az=21.626, el=-31.102
10.48684; 161.774;  28.896;  21.626; -31.602;Commanded position az=21.626, el=-31.602
10.48705; 161.774;  28.396;  21.626; -32.102;Commanded position az=21.626, el=-32.102
10.48726; 161.774;  27.896;  21.626; -32.602;Commanded position az=21.626, el=-32.602
10.48747; 161.774;  27.396;  21.626; -33.102;Commanded position az=21.626, el=-33.102
10.48768; 161.774;  26.896;  21.626; -33.602;Commanded position az=21.626, el=-33.602
10.48789; 161.774;  26.396;  21.626; -34.102;Commanded position az=21.626, el=-34.102
10.48810; 161.774;  25.896;  21.626; -34.602;Commanded position az=21.626, el=-34.602
10.48831; 161.774;  25.396;  21.626; -35.102;Commanded position az=21.626, el=-35.102
10.48852; 161.774;  24.896;  21.626; -35.602;Commanded position az=21.626, el=-35.602
10.48872; 161.774;  24.396;  21.626; -36.102;Commanded position az=21.626, el=-36.102
10.48893; 161.774;  23.896;  21.626; -36.602;Commanded position az=21.626, el=-36.602
10.48914; 161.774;  23.396;  21.626; -37.102;Commanded position az=21.626, el=-37.102
10.48935; 161.774;  22.896;  21.626; -37.602;Commanded position az=21.626, el=-37.602
10.48956; 161.774;  22.396;  21.626; -38.102;Commanded position az=21.626, el=-38.102
10.48977; 161.774;  21.896;  21.626; -38.602;Commanded position az=21.626, el=-38.602
10.48998; 161.774;  21.396;  21.626; -39.102;Commanded position az=21.626, el=-39.102
10.49019; 161.774;  20.896;  21.626; -39.602;Commanded position az=21.626, el=-39.602
10.49040; 161.774;  20.396;  21.626; -40.102;Commanded position az=21.626, el=-40.102
10.49061; 161.774;  19.896;  21.626; -40.602;Commanded position az=21.626, el=-40.602
10.49082; 161.774;  19.396;  21.626; -41.102;Commanded position az=21.626, el=-41.102
10.49103; 161.774;  18.896;  21.626; -41.602;Commanded position az=21.626, el=-41.602
10.49124; 161.774;  18.396;  21.626; -42.102;Commanded position az=21.626, el=-42.102
10.49145; 161.774;  17.896;  21.626; -42.602;Commanded position az=21.626, el=-42.602
10.49166; 161.774;  17.396;  21.626; -43.102;Commanded position az=21.626, el=-43.102
10.49187; 161.774;  16.896;  21.626; -43.602;Commanded position az=21.626, el=-43.602
10.49207; 161.774;  16.396;  21.626; -44.102;Commanded position az=21.626, el=-44.102
10.49228; 161.774;  15.896;  21.626; -44.602;Commanded position az=21.626, el=-44.602
10.49249; 161.774;  15.396;  21.626; -45.102;Commanded position az=21.626, el=-45.102
10.49270; 161.774;  14.896;  21.626; -45.602;Commanded position az=21.626, el=-45.602
10.49291; 161.774;  14.396;  21.626; -46.102;Commanded position az=21.626, el=-46.102
10.49312; 161.774;  13.896;  21.626; -46.602;Commanded position az=21.626, el=-46.602
10.49333; 161.774;  13.396;  21.626; -47.102;Commanded position az=21.626, el=-47.102
10.49354; 161.774;  12.896;  21.626; -47.602;Commanded position az=21.626, el=-47.602
10.49375; 161.774;  12.396;  21.626; -48.102;Commanded position az=21.626, el=-48.102
10.49396; 161.774;  11.896;  21.626; -48.602;Commanded position az=21.626, el=-48.602
10.49417; 161.774;  11.396;  21.626; -49.102;Commanded position az=21.626, el=-49.102
10.49438; 161.774;  10.896;  21.626; -49.602;Commanded position az=21.626, el=-49.602
10.49459; 162.274;  10.896;  21.126; -49.602;Commanded position az=21.126, el=-49.602
10.49480; 162.274;  11.396;  21.126; -49.102;Commanded position az=21.126, el=-49.102
10.49501; 162.274;  11.896;  21.126; -48.602;Commanded position az=21.126, el=-48.602
10.49522; 162.274;  12.396;  21.126; -48.102;Commanded position az=21.126, el=-48.102
10.49542; 162.274;  12.896;  21.126; -47.602;Commanded position az=21.126, el=-47.602
10.49563; 162.274;  13.396;  21.126; -47.102;Commanded position az=21.126, el=-47.102
10.49584; 162.274;  13.896;  21.126; -46.602;Commanded position az=21.126, el=-46.602
10.49605; 162.274;  14.396;  21.126; -46.102;Commanded position az=21.126, el=-46.102
10.49626; 162.274;  14.896;  21.126; -45.602;Commanded position az=21.126, el=-45.602
10.49647; 162.274;  15.396;  21.126; -45.102;Commanded position az=21.126, el=-45.102
10.49668; 162.274;  15.896;  21.126; -44.602;Commanded position az=21.126, el=-44.602
10.49689; 162.274;  16.396;  21.126; -44.102;Commanded position az=21.126, el=-44.102
10.49710; 162.274;  16.896;  21.126; -43.602;Commanded position az=21.126, el=-43.602
10.49731; 162.274;  17.396;  21.126; -43.102;Commanded position az=21.126, el=-43.102
10.49752; 162.274;  17.896;  21.126; -42.602;Commanded position az=21.126, el=-42.602
10.49773; 162.274;  18.396;  21.126; -42.102;Commanded position az=21.126, el=-42.102
10.49794; 162.274;  18.896;  21.126; -41.602;Commanded position az=21.126, el=-41.602
10.49815; 162.274;  19.396;  21.126; -41.102;Commanded position az=21.126, el=-41.102
10.49836; 162.274;  19.896;  21.126; -40.602;Commanded position az=21.126, el=-40.602
10.49857; 162.274;  20.396;  21.126; -40.102;Commanded position az=21.126, el=-40.102
10.49877; 162.274;  20.896;  21.126; -39.602;Commanded position az=21.126, el=-39.602
10.49898; 162.274;  21.396;  21.126; -39.102;Commanded position az=21.126, el=-39.102
10.49919; 162.274;  21.896;  21.126; -38.602;Commanded position az=21.126, el=-38.602
10.49940; 162.274;  22.396;  21.126; -38.102;Commanded position az=21.126, el=-38.102
10.49961; 162.274;  22.896;  21.126; -37.602;Commanded position az=21.126, el=-37.602
10.49982; 162.274;  23.396;  21.126; -37.102;Commanded position az=21.126, el=-37.102
10.50003; 162.274;  23.896;  21.126; -36.602;Commanded position az=21.126, el=-36.602
10.50024; 162.274;  24.396;  21.126; -36.102;Commanded position az=21.126, el=-36.102
10.50045; 162.274;  24.896;  21.126; -35.602;Commanded position az=21.126, el=-35.602
10.50066; 162.274;  25.396;  21.126; -35.102;Commanded position az=21.126, el=-35.102
10.50087; 162.274;  25.896;  21.126; -34.602;Commanded position az=21.126, el=-34.602
10.50108; 162.274;  26.396;  21.126; -34.102;Commanded position az=21.126, el=-34.102
10.50129; 162.274;  26.896;  21.126; -33.602;Commanded position az=21.126, el=-33.602
10.50150; 162.274;  27.396;  21.126; -33.102;Commanded position az=21.126, el=-33.102
10.50171; 162.274;  27.896;  21.126; -32.602;Commanded position az=21.126, el=-32.602
10.50192; 162.274;  28.396;  21.126; -32.102;Commanded position az=21.126, el=-32.102
10.50212; 162.274;  28.896;  21.126; -31.602;Commanded position az=21.126, el=-31.602
10.50233; 162.274;  29.396;  21.126; -31.102;Commanded position az=21.126, el=-31.102
10.50254; 162.274;  29.896;  21.126; -30.602;Commanded position az=21.126, el=-30.602
10.50275; 162.274;  30.396;  21.126; -30.102;Commanded position az=21.126, el=-30.102
10.50296; 162.274;  30.896;  21.126; -29.602;Commanded position az=21.126, el=-29.602
10.50317; 162.774;  30.896;  20.626; -29.602;Commanded position az=20.626, el=-29.602
10.50338; 162.774;  30.396;  20.626; -30.102;Commanded position az=20.626, el=-30.102
10.50359; 162.774;  29.896;  20.626; -30.602;Commanded position az=20.626, el=-30.602
10.50380; 162.774;  29.396;  20.626; -31.102;Commanded position az=20.626, el=-31.102
10.50401; 162.774;  28.896;  20.626; -31.602;Commanded position az=20.626, el=-31.602
10.50422; 162.774;  28.396;  20.626; -32.102;Commanded position az=20.626, el=-32.102
10.50443; 162.774;  27.896;  20.626; -32.602;Commanded position az=20.626, el=-32.602
10.50464; 162.774;  27.396;  20.626; -33.102;Commanded position az=20.626, el=-33.102
10.50485; 162.774;  26.896;  20.626; -33.602;Commanded position az=20.626, el=-33.602
10.50506; 162.774;  26.396;  20.626; -34.102;Commanded position az=20.626, el=-34.102
10.50527; 162.774;  25.896;  20.626; -34.602;Commanded position az=20.626, el=-34.602
10.50548; 162.774;  25.396;  20.626; -35.102;Commanded position az=20.626, el=-35.102
10.50568; 162.774;  24.896;  20.626; -35.602;Commanded position az=20.626, el=-35.602
10.50589; 162.774;  24.396;  20.626; -36.102;Commanded position az=20.626, el=-36.102
10.50610; 162.774;  23.896;  20.626; -36.602;Commanded position az=20.626, el=-36.602
10.50631; 162.774;  23.396;  20.626; -37.102;Commanded position az=20.626, el=-37.102
10.50652; 162.774;  22.896;  20.626; -37.602;Commanded position az=20.626, el=-37.602
10.50673; 162.774;  22.396;  20.626; -38.102;Commanded position az=20.626, el=-38.102
10.50694; 162.774;  21.896;  20.626; -38.602;Commanded position az=20.626, el=-38.602
10.50715; 162.774;  21.396;  20.626; -39.102;Commanded position az=20.626, el=-39.102
10.50736; 162.774;  20.896;  20.626; -39.602;Commanded position az=20.626, el=-39.602
10.50757; 162.774;  20.396;  20.626; -40.102;Commanded position az=20.626, el=-40.102
10.50778; 162.774;  19.896;  20.626; -40.602;Commanded position az=20.626, el=-40.602
10.50799; 162.774;  19.396;  20.626; -41.102;Commanded position az=20.626, el=-41.102
10.50820; 162.774;  18.896;  20.626; -41.602;Commanded position az=20.626, el=-41.602
10.50841; 162.774;  18.396;  20.626; -42.102;Commanded position az=20.626, el=-42.102
10.50862; 162.774;  17.896;  20.626; -42.602;Commanded position az=20.626, el=-42.602
10.50882; 162.774;  17.396;  20.626; -43.102;Commanded position az=20.626, el=-43.102
10.50903; 162.774;  16.896;  20.626; -43.602;Commanded position az=20.626, el=-43.602
10.50924; 162.774;  16.396;  20.626; -44.102;Commanded position az=20.626, el=-44.102
10.50945; 162.774;  15.896;  20.626; -44.602;Commanded position az=20.626, el=-44.602
10.50966; 162.774;  15.396;  20.626; -45.102;Commanded position az=20.626, el=-45.102
10.50987; 162.774;  14.896;  20.626; -45.602;Commanded position az=20.626, el=-45.602
10.51008; 162.774;  14.396;  20.626; -46.102;Commanded position az=20.626, el=-46.102
10.51029; 162.774;  13.896;  20.626; -46.602;Commanded position az=20.626, el=-46.602
10.51050; 162.774;  13.396;  20.626; -47.102;Commanded position az=20.626, el=-47.102
10.51071; 162.774;  12.896;  20.626; -47.602;Commanded position az=20.626, el=-47.602
10.51092; 162.774;  12.396;  20.626; -48.102;Commanded position az=20.626, el=-48.102
10.51113; 162.774;  11.896;  20.626; -48.602;Commanded position az=20.626, el=-48.602
10.51134; 162.774;  11.396;  20.626; -49.102;Commanded position az=20.626, el=-49.102
10.51155; 162.774;  10.896;  20.626; -49.602;Commanded position az=20.626, el=-49.602
10.51176; 163.274;  10.896;  20.126; -49.602;Commanded position az=20.126, el=-49.602
10.51197; 163.274;  11.396;  20.126; -49.102;Commanded position az=20.126, el=-49.102
10.51217; 163.274;  11.896;  20.126; -48.602;Commanded position az=20.126, el=-48.602
10.51238; 163.274;  12.396;  20.126; -48.102;Commanded position az=20.126, el=-48.102
10.51259; 163.274;  12.896;  20.126; -47.602;Commanded position az=20.126, el=-47.602
10.51280; 163.274;  13.396;  20.126; -47.102;Commanded position az=20.126, el=-47.102
10.51301; 163.274;  13.896;  20.126; -46.602;Commanded position az=20.126, el=-46.602
10.51322; 163.274;  14.396;  20.126; -46.102;Commanded position az=20.126, el=-46.102
10.51343; 163.274;  14.896;  20.126; -45.602;Commanded position az=20.126, el=-45.602
10.51364; 163.274;  15.396;  20.126; -45.102;Commanded position az=20.126, el=-45.102
10.51385; 163.274;  15.896;  20.126; -44.602;Commanded position az=20.126, el=-44.602
10.51406; 163.274;  16.396;  20.126; -44.102;Commanded position az=20.126, el=-44.102
10.51427; 163.274;  16.896;  20.126; -43.602;Commanded position az=20.126, el=-43.602
10.51448; 163.274;  17.396;  20.126; -43.102;Commanded position az=20.126, el=-43.102
10.51469; 163.274;  17.896;  20.126; -42.602;Commanded position az=20.126, el=-42.602
10.51490; 163.274;  18.396;  20.126; -42.102;Commanded position az=20.126, el=-42.102
10.51511; 163.274;  18.896;  20.126; -41.602;Commanded position az=20.126, el=-41.602
10.51532; 163.274;  19.396;  20.126; -41.102;Commanded position az=20.126, el=-41.102
10.51553; 163.274;  19.896;  20.126; -40.602;Commanded position az=20.126, el=-40.602
10.51574; 163.274;  20.396;  20.126; -40.102;Commanded position az=20.126, el=-40.102
10.51594; 163.274;  20.896;  20.126; -39.602;Commanded position az=20.126, el=-39.602
10.51615; 163.274;  21.396;  20.126; -39.102;Commanded position az=20.126, el=-39.102
10.51636; 163.274;  21.896;  20.126; -38.602;Commanded position az=20.126, el=-38.602
10.51657; 163.274;  22.396;  20.126; -38.102;Commanded position az=20.126, el=-38.102
10.51678; 163.274;  22.896;  20.126; -37.602;Commanded position az=20.126, el=-37.602
10.51699; 163.274;  23.396;  20.126; -37.102;Commanded position az=20.126, el=-37.102
10.51720; 163.274;  23.896;  20.126; -36.602;Commanded position az=20.126, el=-36.602
10.51741; 163.274;  24.396;  20.126; -36.102;Commanded position az=20.126, el=-36.102
10.51762; 163.274;  24.896;  20.126; -35.602;Commanded position az=20.126, el=-35.602
10.51783; 163.274;  25.396;  20.126; -35.102;Commanded position az=20.126, el=-35.102
10.51804; 163.274;  25.896;  20.126; -34.602;Commanded position az=20.126, el=-34.602
10.51825; 163.274;  26.396;  20.126; -34.102;Commanded position az=20.126, el=-34.102
10.51846; 163.274;  26.896;  20.126; -33.602;Commanded position az=20.126, el=-33.602
10.51867; 163.274;  27.396;  20.126; -33.102;Commanded position az=20.126, el=-33.102
10.51887; 163.274;  27.896;  20.126; -32.602;Commanded position az=20.126, el=-32.602
10.51908; 163.274;  28.396;  20.126; -32.102;Commanded position az=20.126, el=-32.102
10.51929; 163.274;  28.896;  20.126; -31.602;Commanded position az=20.126, el=-31.602
10.51950; 163.274;  29.396;  20.126; -31.102;Commanded position az=20.126, el=-31.102
10.51971; 163.274;  29.896;  20.126; -30.602;Commanded position az=20.126, el=-30.602
10.51992; 163.274;  30.396;  20.126; -30.102;Commanded position az=20.126, el=-30.102
10.52013; 163.274;  30.896;  20.126; -29.602;Commanded position az=20.126, el=-29.602
10.52034; 163.774;  30.896;  19.626; -29.602;Commanded position az=19.626, el=-29.602
10.52055; 163.774;  30.396;  19.626; -30.102;Commanded position az=19.626, el=-30.102
10.52076; 163.774;  29.896;  19.626; -30.602;Commanded position az=19.626, el=-30.602
10.52097; 163.774;  29.396;  19.626; -31.102;Commanded position az=19.626, el=-31.102
10.52118; 163.774;  28.896;  19.626; -31.602;Commanded position az=19.626, el=-31.602
10.52139; 163.774;  28.396;  19.626; -32.102;Commanded position az=19.626, el=-32.102
10.52160; 163.774;  27.896;  19.626; -32.602;Commanded position az=19.626, el=-32.602
10.52181; 163.774;  27.396;  19.626; -33.102;Commanded position az=19.626, el=-33.102
10.52202; 163.774;  26.896;  19.626; -33.602;Commanded position az=19.626, el=-33.602
10.52222; 163.774;  26.396;  19.626; -34.102;Commanded position az=19.626, el=-34.102
10.52243; 163.774;  25.896;  19.626; -34.602;Commanded position az=19.626, el=-34.602
10.52264; 163.774;  25.396;  19.626; -35.102;Commanded position az=19.626, el=-35.102
10.52285; 163.774;  24.896;  19.626; -35.602;Commanded position az=19.626, el=-35.602
10.52306; 163.774;  24.396;  19.626; -36.102;Commanded position az=19.626, el=-36.102
10.52327; 163.774;  23.896;  19.626; -36.602;Commanded position az=19.626, el=-36.602
10.52348; 163.774;  23.396;  19.626; -37.102;Commanded position az=19.626, el=-37.102
10.52369; 163.774;  22.896;  19.626; -37.602;Commanded position az=19.626, el=-37.602
10.52390; 163.774;  22.396;  19.626; -38.102;Commanded position az=19.626, el=-38.102
10.52411; 163.774;  21.896;  19.626; -38.602;Commanded position az=19.626, el=-38.602
10.52432; 163.774;  21.396;  19.626; -39.102;Commanded position az=19.626, el=-39.102
10.52453; 163.774;  20.896;  19.626; -39.602;Commanded position az=19.626, el=-39.602
10.52474; 163.774;  20.396;  19.626; -40.102;Commanded position az=19.626, el=-40.102
10.52495; 163.774;  19.896;  19.626; -40.602;Commanded position az=19.626, el=-40.602
10.52516; 163.774;  19.396;  19.626; -41.102;Commanded position az=19.626, el=-41.102
10.52536; 163.774;  18.896;  19.626; -41.602;Commanded position az=19.626, el=-41.602
10.52557; 163.774;  18.396;  19.626; -42.102;Commanded position az=19.626, el=-42.102
10.52578; 163.774;  17.896;  19.626; -42.602;Commanded position az=19.626, el=-42.602
10.52599; 163.774;  17.396;  19.626; -43.102;Commanded position az=19.626, el=-43.102
10.52620; 163.774;  16.896;  19.626; -43.602;Commanded position az=19.626, el=-43.602
10.52641; 163.774;  16.396;  19.626; -44.102;Commanded position az=19.626, el=-44.102
10.52662; 163.774;  15.896;  19.626; -44.602;Commanded position az=19.626, el=-44.602
10.52683; 163.774;  15.396;  19.626; -45.102;Commanded position az=19.626, el=-45.102
10.52704; 163.774;  14.896;  19.626; -45.602;Commanded position az=19.626, el=-45.602
10.52725; 163.774;  14.396;  19.626; -46.102;Commanded position az=19.626, el=-46.102
10.52746; 163.774;  13.896;  19.626; -46.602;Commanded position az=19.626, el=-46.602
10.52767; 163.774;  13.396;  19.626; -47.102;Commanded position az=19.626, el=-47.102
10.52788; 163.774;  12.896;  19.626; -47.602;Commanded position az=19.626, el=-47.602
10.52809; 163.774;  12.396;  19.626; -48.102;Commanded position az=19.626, el=-48.102
10.52830; 163.774;  11.896;  19.626; -48.602;Commanded position az=19.626, el=-48.602
10.52851; 163.774;  11.396;  19.626; -49.102;Commanded position az=19.626, el=-49.102
10.52871; 163.774;  10.896;  19.626; -49.602;Commanded position az=19.626, el=-49.602
10.52892; 164.274;  10.896;  19.126; -49.602;Commanded position az=19.126, el=-49.602
10.52913; 164.274;  11.396;  19.126; -49.102;Commanded position az=19.126, el=-49.102
10.52934; 164.274;  11.896;  19.126; -48.602;Commanded position az=19.126, el=-48.602
10.52955; 164.274;  12.396;  19.126; -48.102;Commanded position az=19.126, el=-48.102
10.52976; 164.274;  12.896;  19.126; -47.602;Commanded position az=19.126, el=-47.602
10.52997; 164.274;  13.396;  19.126; -47.102;Commanded position az=19.126, el=-47.102
10.53018; 164.274;  13.896;  19.126; -46.602;Commanded position az=19.126, el=-46.602
10.53039; 164.274;  14.396;  19.126; -46.102;Commanded position az=19.126, el=-46.102
10.53060; 164.274;  14.896;  19.126; -45.602;Commanded position az=19.126, el=-45.602
10.53081; 164.274;  15.396;  19.126; -45.102;Commanded position az=19.126, el=-45.102
10.53102; 164.274;  15.896;  19.126; -44.602;Commanded position az=19.126, el=-44.602
10.53123; 164.274;  16.396;  19.126; -44.102;Commanded position az=19.126, el=-44.102
10.53144; 164.274;  16.896;  19.126; -43.602;Commanded position az=19.126, el=-43.602
10.53164; 164.274;  17.396;  19.126; -43.102;Commanded position az=19.126, el=-43.102
10.53185; 164.274;  17.896;  19.126; -42.602;Commanded position az=19.126, el=-42.602
10.53206; 164.274;  18.396;  19.126; -42.102;Commanded position az=19.126, el=-42.102
10.53227; 164.274;  18.896;  19.126; -41.602;Commanded position az=19.126, el=-41.602
10.53248; 164.274;  19.396;  19.126; -41.102;Commanded position az=19.126, el=-41.102
10.53269; 164.274;  19.896;  19.126; -40.602;Commanded position az=19.126, el=-40.602
10.53290; 164.274;  20.396;  19.126; -40.102;Commanded position az=19.126, el=-40.102
10.53311; 164.274;  20.896;  19.126; -39.602;Commanded position az=19.126, el=-39.602
10.53332; 164.274;  21.396;  19.126; -39.102;Commanded position az=19.126, el=-39.102
10.53353; 164.274;  21.896;  19.126; -38.602;Commanded position az=19.126, el=-38.602
10.53374; 164.274;  22.396;  19.126; -38.102;Commanded position az=19.126, el=-38.102
10.53395; 164.274;  22.896;  19.126; -37.602;Commanded position az=19.126, el=-37.602
10.53416; 164.274;  23.396;  19.126; -37.102;Commanded position az=19.126, el=-37.102
10.53437; 164.274;  23.896;  19.126; -36.602;Commanded position az=19.126, el=-36.602
10.53458; 164.274;  24.396;  19.126; -36.102;Commanded position az=19.126, el=-36.102
10.53479; 164.274;  24.896;  19.126; -35.602;Commanded position az=19.126, el=-35.602
10.53499; 164.274;  25.396;  19.126; -35.102;Commanded position az=19.126, el=-35.102
10.53520; 164.274;  25.896;  19.126; -34.602;Commanded position az=19.126, el=-34.602
10.53541; 164.274;  26.396;  19.126; -34.102;Commanded position az=19.126, el=-34.102
10.53562; 164.274;  26.896;  19.126; -33.602;Commanded position az=19.126, el=-33.602
10.53583; 164.274;  27.396;  19.126; -33.102;Commanded position az=19.126, el=-33.102
10.53604; 164.274;  27.896;  19.126; -32.602;Commanded position az=19.126, el=-32.602
10.53625; 164.274;  28.396;  19.126; -32.102;Commanded position az=19.126, el=-32.102
10.53646; 164.274;  28.896;  19.126; -31.602;Commanded position az=19.126, el=-31.602
10.53667; 164.274;  29.396;  19.126; -31.102;Commanded position az=19.126, el=-31.102
10.53688; 164.274;  29.896;  19.126; -30.602;Commanded position az=19.126, el=-30.602
10.53709; 164.274;  30.396;  19.126; -30.102;Commanded position az=19.126, el=-30.102
10.53730; 164.274;  30.896;  19.126; -29.602;Commanded position az=19.126, el=-29.602
10.53751; 164.774;  30.896;  18.626; -29.602;Commanded position az=18.626, el=-29.602
10.53772; 164.774;  30.396;  18.626; -30.102;Commanded position az=18.626, el=-30.102
10.53793; 164.774;  29.896;  18.626; -30.602;Commanded position az=18.626, el=-30.602
10.53814; 164.774;  29.396;  18.626; -31.102;Commanded position az=18.626, el=-31.102
10.53834; 164.774;  28.896;  18.626; -31.602;Commanded position az=18.626, el=-31.602
10.53855; 164.774;  28.396;  18.626; -32.102;Commanded position az=18.626, el=-32.102
10.53876; 164.774;  27.896;  18.626; -32.602;Commanded position az=18.626, el=-32.602
10.53897; 164.774;  27.396;  18.626; -33.102;Commanded position az=18.626, el=-33.102
10.53918; 164.774;  26.896;  18.626; -33.602;Commanded position az=18.626, el=-33.602
10.53939; 164.774;  26.396;  18.626; -34.102;Commanded position az=18.626, el=-34.102
10.53960; 164.774;  25.896;  18.626; -34.602;Commanded position az=18.626, el=-34.602
10.53981; 164.774;  25.396;  18.626; -35.102;Commanded position az=18.626, el=-35.102
10.54002; 164.774;  24.896;  18.626; -35.602;Commanded position az=18.626, el=-35.602
10.54023; 164.774;  24.396;  18.626; -36.102;Commanded position az=18.626, el=-36.102
10.54044; 164.774;  23.896;  18.626; -36.602;Commanded position az=18.626, el=-36.602
10.54065; 164.774;  23.396;  18.626; -37.102;Commanded position az=18.626, el=-37.102
10.54086; 164.774;  22.896;  18.626; -37.602;Commanded position az=18.626, el=-37.602
10.54107; 164.774;  22.396;  18.626; -38.102;Commanded position az=18.626, el=-38.102
10.54128; 164.774;  21.896;  18.626; -38.602;Commanded position az=18.626, el=-38.602
10.54149; 164.774;  21.396;  18.626; -39.102;Commanded position az=18.626, el=-39.102
10.54170; 164.774;  20.896;  18.626; -39.602;Commanded position az=18.626, el=-39.602
10.54191; 164.774;  20.396;  18.626; -40.102;Commanded position az=18.626, el=-40.102
10.54211; 164.774;  19.896;  18.626; -40.602;Commanded position az=18.626, el=-40.602
10.54232; 164.774;  19.396;  18.626; -41.102;Commanded position az=18.626, el=-41.102
10.54253; 164.774;  18.896;  18.626; -41.602;Commanded position az=18.626, el=-41.602
10.54274; 164.774;  18.396;  18.626; -42.102;Commanded position az=18.626, el=-42.102
10.54295; 164.774;  17.896;  18.626; -42.602;Commanded position az=18.626, el=-42.602
10.54316; 164.774;  17.396;  18.626; -43.102;Commanded position az=18.626, el=-43.102
10.54337; 164.774;  16.896;  18.626; -43.602;Commanded position az=18.626, el=-43.602
10.54358; 164.774;  16.396;  18.626; -44.102;Commanded position az=18.626, el=-44.102
10.54379; 164.774;  15.896;  18.626; -44.602;Commanded position az=18.626, el=-44.602
10.54400; 164.774;  15.396;  18.626; -45.102;Commanded position az=18.626, el=-45.102
10.54421; 164.774;  14.896;  18.626; -45.602;Commanded position az=18.626, el=-45.602
10.54442; 164.774;  14.396;  18.626; -46.102;Commanded position az=18.626, el=-46.102
10.54463; 164.774;  13.896;  18.626; -46.602;Commanded position az=18.626, el=-46.602
10.54484; 164.774;  13.396;  18.626; -47.102;Commanded position az=18.626, el=-47.102
10.54505; 164.774;  12.896;  18.626; -47.602;Commanded position az=18.626, el=-47.602
10.54526; 164.774;  12.396;  18.626; -48.102;Commanded position az=18.626, el=-48.102
10.54546; 164.774;  11.896;  18.626; -48.602;Commanded position az=18.626, el=-48.602
10.54567; 164.774;  11.396;  18.626; -49.102;Commanded position az=18.626, el=-49.102
10.54588; 164.774;  10.896;  18.626; -49.602;Commanded position az=18.626, el=-49.602
10.54609; 165.274;  10.896;  18.126; -49.602;Commanded position az=18.126, el=-49.602
10.54630; 165.274;  11.396;  18.126; -49.102;Commanded position az=18.126, el=-49.102
10.54651; 165.274;  11.896;  18.126; -48.602;Commanded position az=18.126, el=-48.602
10.54672; 165.274;  12.396;  18.126; -48.102;Commanded position az=18.126, el=-48.102
10.54693; 165.274;  12.896;  18.126; -47.602;Commanded position az=18.126, el=-47.602
10.54714; 165.274;  13.396;  18.126; -47.102;Commanded position az=18.126, el=-47.102
10.54735; 165.274;  13.896;  18.126; -46.602;Commanded position az=18.126, el=-46.602
10.54756; 165.274;  14.396;  18.126; -46.102;Commanded position az=18.126, el=-46.102
10.54777; 165.274;  14.896;  18.126; -45.602;Commanded position az=18.126, el=-45.602
10.54798; 165.274;  15.396;  18.126; -45.102;Commanded position az=18.126, el=-45.102
10.54819; 165.274;  15.896;  18.126; -44.602;Commanded position az=18.126, el=-44.602
10.54840; 165.274;  16.396;  18.126; -44.102;Commanded position az=18.126, el=-44.102
10.54861; 165.274;  16.896;  18.126; -43.602;Commanded position az=18.126, el=-43.602
10.54881; 165.274;  17.396;  18.126; -43.102;Commanded position az=18.126, el=-43.102
10.54902; 165.274;  17.896;  18.126; -42.602;Commanded position az=18.126, el=-42.602
10.54923; 165.274;  18.396;  18.126; -42.102;Commanded position az=18.126, el=-42.102
10.54944; 165.274;  18.896;  18.126; -41.602;Commanded position az=18.126, el=-41.602
10.54965; 165.274;  19.396;  18.126; -41.102;Commanded position az=18.126, el=-41.102
10.54986; 165.274;  19.896;  18.126; -40.602;Commanded position az=18.126, el=-40.602
10.55007; 165.274;  20.396;  18.126; -40.102;Commanded position az=18.126, el=-40.102
10.55028; 165.274;  20.896;  18.126; -39.602;Commanded position az=18.126, el=-39.602
10.55049; 165.274;  21.396;  18.126; -39.102;Commanded position az=18.126, el=-39.102
10.55070; 165.274;  21.896;  18.126; -38.602;Commanded position az=18.126, el=-38.602
10.55091; 165.274;  22.396;  18.126; -38.102;Commanded position az=18.126, el=-38.102
10.55112; 165.274;  22.896;  18.126; -37.602;Commanded position az=18.126, el=-37.602
10.55133; 165.274;  23.396;  18.126; -37.102;Commanded position az=18.126, el=-37.102
