# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
11.44152; 178.519;  24.794;   4.881; -35.705;Commanded position az=4.881, el=-35.705
11.44173; 178.519;  25.294;   4.881; -35.205;Commanded position az=4.881, el=-35.205
11.44194; 178.519;  25.794;   4.881; -34.705;Commanded position az=4.881, el=-34.705
11.44215; 178.519;  26.294;   4.881; -34.205;Commanded position az=4.881, el=-34.205
11.44236; 178.519;  26.794;   4.881; -33.705;Commanded position az=4.881, el=-33.705
11.44257; 178.519;  27.294;   4.881; -33.205;Commanded position az=4.881, el=-33.205
11.44278; 178.519;  27.794;   4.881; -32.705;Commanded position az=4.881, el=-32.705
11.44299; 178.519;  28.294;   4.881; -32.205;Commanded position az=4.881, el=-32.205
11.44320; 178.519;  28.794;   4.881; -31.705;Commanded position az=4.881, el=-31.705
11.44340; 178.519;  29.294;   4.881; -31.205;Commanded position az=4.881, el=-31.205
11.44361; 178.519;  29.794;   4.881; -30.705;Commanded position az=4.881, el=-30.705
11.44382; 178.519;  30.294;   4.881; -30.205;Commanded position az=4.881, el=-30.205
11.44403; 178.519;  30.794;   4.881; -29.705;Commanded position az=4.881, el=-29.705
11.44424; 178.519;  31.294;   4.881; -29.205;Commanded position az=4.881, el=-29.205
11.44445; 178.519;  31.794;   4.881; -28.705;Commanded position az=4.881, el=-28.705
11.44466; 179.019;  31.794;   4.381; -28.706;Commanded position az=4.381, el=-28.706
11.44487; 179.019;  31.294;   4.381; -29.206;Commanded position az=4.381, el=-29.206
11.44508; 179.019;  30.794;   4.381; -29.706;Commanded position az=4.381, el=-29.706
11.44529; 179.019;  30.294;   4.381; -30.206;Commanded position az=4.381, el=-30.206
11.44550; 179.019;  29.794;   4.381; -30.706;Commanded position az=4.381, el=-30.706
11.44571; 179.019;  29.294;   4.381; -31.206;Commanded position az=4.381, el=-31.206
11.44592; 179.019;  28.794;   4.381; -31.706;Commanded position az=4.381, el=-31.706
11.44613; 179.019;  28.294;   4.381; -32.206;Commanded position az=4.381, el=-32.206
11.44634; 179.019;  27.794;   4.381; -32.706;Commanded position az=4.381, el=-32.706
11.44655; 179.019;  27.294;   4.381; -33.206;Commanded position az=4.381, el=-33.206
11.44676; 179.019;  26.794;   4.381; -33.706;Commanded position az=4.381, el=-33.706
11.44696; 179.019;  26.294;   4.381; -34.206;Commanded position az=4.381, el=-34.206
11.44717; 179.019;  25.794;   4.381; -34.706;Commanded position az=4.381, el=-34.706
11.44738; 179.019;  25.294;   4.381; -35.206;Commanded position az=4.381, el=-35.206
11.44759; 179.019;  24.794;   4.381; -35.706;Commanded position az=4.381, el=-35.706
11.44780; 179.019;  24.294;   4.381; -36.206;Commanded position az=4.381, el=-36.206
11.44801; 179.019;  23.794;   4.381; -36.706;Commanded position az=4.381, el=-36.706
11.44822; 179.019;  23.294;   4.381; -37.206;Commanded position az=4.381, el=-37.206
11.44843; 179.019;  22.794;   4.381; -37.706;Commanded position az=4.381, el=-37.706
11.44864; 179.019;  22.294;   4.381; -38.206;Commanded position az=4.381, el=-38.206
11.44885; 179.019;  21.794;   4.381; -38.706;Commanded position az=4.381, el=-38.706
11.44906; 179.019;  21.294;   4.381; -39.206;Commanded position az=4.381, el=-39.206
11.44927; 179.019;  20.794;   4.381; -39.706;Commanded position az=4.381, el=-39.706
11.44948; 179.019;  20.294;   4.381; -40.206;Commanded position az=4.381, el=-40.206
11.44969; 179.019;  19.794;   4.381; -40.706;Commanded position az=4.381, el=-40.706
11.44990; 179.019;  19.294;   4.381; -41.206;Commanded position az=4.381, el=-41.206
11.45011; 179.019;  18.794;   4.381; -41.706;Commanded position az=4.381, el=-41.706
11.45032; 179.019;  18.294;   4.381; -42.206;Commanded position az=4.381, el=-42.206
11.45052; 179.019;  17.794;   4.381; -42.706;Commanded position az=4.381, el=-42.706
11.45073; 179.019;  17.294;   4.381; -43.206;Commanded position az=4.381, el=-43.206
11.45094; 179.019;  16.794;   4.381; -43.706;Commanded position az=4.381, el=-43.706
11.45115; 179.019;  16.294;   4.381; -44.206;Commanded position az=4.381, el=-44.206
11.45136; 179.019;  15.794;   4.381; -44.706;Commanded position az=4.381, el=-44.706
11.45157; 179.019;  15.294;   4.381; -45.206;Commanded position az=4.381, el=-45.206
11.45178; 179.019;  14.794;   4.381; -45.706;Commanded position az=4.381, el=-45.706
11.45199; 179.019;  14.294;   4.381; -46.206;Commanded position az=4.381, el=-46.206
11.45220; 179.019;  13.794;   4.381; -46.706;Commanded position az=4.381, el=-46.706
11.45241; 179.019;  13.294;   4.381; -47.206;Commanded position az=4.381, el=-47.206
11.45262; 179.019;  12.794;   4.381; -47.706;Commanded position az=4.381, el=-47.706
11.45283; 179.019;  12.294;   4.381; -48.206;Commanded position az=4.381, el=-48.206
11.45304; 179.019;  11.794;   4.381; -48.706;Commanded position az=4.381, el=-48.706
11.45325; 179.519;  11.794;   3.881; -48.706;Commanded position az=3.881, el=-48.706
11.45346; 179.519;  12.294;   3.881; -48.206;Commanded position az=3.881, el=-48.206
11.45367; 179.519;  12.794;   3.881; -47.706;Commanded position az=3.881, el=-47.706
11.45388; 179.519;  13.294;   3.881; -47.206;Commanded position az=3.881, el=-47.206
11.45409; 179.519;  13.794;   3.881; -46.706;Commanded position az=3.881, el=-46.706
11.45430; 179.519;  14.294;   3.881; -46.206;Commanded position az=3.881, el=-46.206
11.45451; 179.519;  14.794;   3.881; -45.706;Commanded position az=3.881, el=-45.706
11.45472; 179.519;  15.294;   3.881; -45.206;Commanded position az=3.881, el=-45.206
11.45492; 179.519;  15.794;   3.881; -44.706;Commanded position az=3.881, el=-44.706
11.45513; 179.519;  16.294;   3.881; -44.206;Commanded position az=3.881, el=-44.206
11.45534; 179.519;  16.794;   3.881; -43.706;Commanded position az=3.881, el=-43.706
11.45555; 179.519;  17.294;   3.881; -43.206;Commanded position az=3.881, el=-43.206
11.45576; 179.519;  17.794;   3.881; -42.706;Commanded position az=3.881, el=-42.706
11.45597; 179.519;  18.294;   3.881; -42.206;Commanded position az=3.881, el=-42.206
11.45618; 179.519;  18.794;   3.881; -41.706;Commanded position az=3.881, el=-41.706
11.45639; 179.519;  19.294;   3.881; -41.206;Commanded position az=3.881, el=-41.206
11.45660; 179.519;  19.794;   3.881; -40.706;Commanded position az=3.881, el=-40.706
11.45681; 179.519;  20.294;   3.881; -40.206;Commanded position az=3.881, el=-40.206
11.45702; 179.519;  20.794;   3.881; -39.706;Commanded position az=3.881, el=-39.706
11.45723; 179.519;  21.294;   3.881; -39.206;Commanded position az=3.881, el=-39.206
11.45744; 179.519;  21.794;   3.881; -38.706;Commanded position az=3.881, el=-38.706
11.45765; 179.519;  22.294;   3.881; -38.206;Commanded position az=3.881, el=-38.206
11.45786; 179.519;  22.794;   3.881; -37.706;Commanded position az=3.881, el=-37.706
11.45807; 179.519;  23.294;   3.881; -37.206;Commanded position az=3.881, el=-37.206
11.45828; 179.519;  23.794;   3.881; -36.706;Commanded position az=3.881, el=-36.706
11.45849; 179.519;  24.294;   3.881; -36.206;Commanded position az=3.881, el=-36.206
11.45870; 179.519;  24.794;   3.881; -35.706;Commanded position az=3.881, el=-35.706
11.45891; 179.519;  25.294;   3.881; -35.206;Commanded position az=3.881, el=-35.206
11.45911; 179.519;  25.794;   3.881; -34.706;Commanded position az=3.881, el=-34.706
11.45932; 179.519;  26.294;   3.881; -34.206;Commanded position az=3.881, el=-34.206
11.45953; 179.519;  26.794;   3.881; -33.706;Commanded position az=3.881, el=-33.706
11.45974; 179.519;  27.294;   3.881; -33.206;Commanded position az=3.881, el=-33.206
11.45995; 179.519;  27.794;   3.881; -32.706;Commanded position az=3.881, el=-32.706
11.46016; 179.519;  28.294;   3.881; -32.206;Commanded position az=3.881, el=-32.206
11.46037; 179.519;  28.794;   3.881; -31.706;Commanded position az=3.881, el=-31.706
11.46058; 179.519;  29.294;   3.881; -31.206;Commanded position az=3.881, el=-31.206
11.46079; 179.519;  29.794;   3.881; -30.706;Commanded position az=3.881, el=-30.706
11.46100; 179.519;  30.294;   3.881; -30.206;Commanded position az=3.881, el=-30.206
11.46121; 179.519;  30.794;   3.881; -29.706;Commanded position az=3.881, el=-29.706
11.46142; 179.519;  31.294;   3.881; -29.206;Commanded position az=3.881, el=-29.206
11.46163; 179.519;  31.794;   3.881; -28.706;Commanded position az=3.881, el=-28.706
11.46184; 180.019;  31.794;   3.381; -28.706;Commanded position az=3.381, el=-28.706
11.46205; 180.019;  31.294;   3.381; -29.206;Commanded position az=3.381, el=-29.206
11.46226; 180.019;  30.794;   3.381; -29.706;Commanded position az=3.381, el=-29.706
11.46247; 180.019;  30.294;   3.381; -30.206;Commanded position az=3.381, el=-30.206
11.46268; 180.019;  29.794;   3.381; -30.706;Commanded position az=3.381, el=-30.706
11.46289; 180.019;  29.294;   3.381; -31.206;Commanded position az=3.381, el=-31.206
11.46309; 180.019;  28.794;   3.381; -31.706;Commanded position az=3.381, el=-31.706
11.46330; 180.019;  28.294;   3.381; -32.206;Commanded position az=3.381, el=-32.206
11.46351; 180.019;  27.794;   3.381; -32.706;Commanded position az=3.381, el=-32.706
11.46372; 180.019;  27.294;   3.381; -33.206;Commanded position az=3.381, el=-33.206
11.46393; 180.019;  26.794;   3.381; -33.706;Commanded position az=3.381, el=-33.706
11.46414; 180.019;  26.294;   3.381; -34.206;Commanded position az=3.381, el=-34.206
11.46435; 180.019;  25.794;   3.381; -34.706;Commanded position az=3.381, el=-34.706
11.46456; 180.019;  25.294;   3.381; -35.206;Commanded position az=3.381, el=-35.206
11.46477; 180.019;  24.794;   3.381; -35.706;Commanded position az=3.381, el=-35.706
11.46498; 180.019;  24.294;   3.381; -36.206;Commanded position az=3.381, el=-36.206
11.46519; 180.019;  23.794;   3.381; -36.706;Commanded position az=3.381, el=-36.706
11.46540; 180.019;  23.294;   3.381; -37.206;Commanded position az=3.381, el=-37.206
11.46561; 180.019;  22.794;   3.381; -37.706;Commanded position az=3.381, el=-37.706
11.46582; 180.019;  22.294;   3.381; -38.206;Commanded position az=3.381, el=-38.206
11.46603; 180.019;  21.794;   3.381; -38.706;Commanded position az=3.381, el=-38.706
11.46624; 180.019;  21.294;   3.381; -39.206;Commanded position az=3.381, el=-39.206
11.46645; 180.019;  20.794;   3.381; -39.706;Commanded position az=3.381, el=-39.706
11.46666; 180.019;  20.294;   3.381; -40.206;Commanded position az=3.381, el=-40.206
11.46686; 180.019;  19.794;   3.381; -40.706;Commanded position az=3.381, el=-40.706
11.46707; 180.019;  19.294;   3.381; -41.206;Commanded position az=3.381, el=-41.206
11.46728; 180.019;  18.794;   3.381; -41.706;Commanded position az=3.381, el=-41.706
11.46749; 180.019;  18.294;   3.381; -42.206;Commanded position az=3.381, el=-42.206
11.46770; 180.019;  17.794;   3.381; -42.706;Commanded position az=3.381, el=-42.706
11.46791; 180.019;  17.294;   3.381; -43.206;Commanded position az=3.381, el=-43.206
11.46812; 180.019;  16.794;   3.381; -43.706;Commanded position az=3.381, el=-43.706
11.46833; 180.019;  16.294;   3.381; -44.206;Commanded position az=3.381, el=-44.206
11.46854; 180.019;  15.794;   3.381; -44.706;Commanded position az=3.381, el=-44.706
11.46875; 180.019;  15.294;   3.381; -45.206;Commanded position az=3.381, el=-45.206
11.46896; 180.019;  14.794;   3.381; -45.706;Commanded position az=3.381, el=-45.706
11.46917; 180.019;  14.294;   3.381; -46.206;Commanded position az=3.381, el=-46.206
11.46938; 180.019;  13.794;   3.381; -46.706;Commanded position az=3.381, el=-46.706
11.46959; 180.019;  13.294;   3.381; -47.206;Commanded position az=3.381, el=-47.206
11.46980; 180.019;  12.794;   3.381; -47.706;Commanded position az=3.381, el=-47.706
11.47001; 180.019;  12.294;   3.381; -48.206;Commanded position az=3.381, el=-48.206
11.47022; 180.019;  11.794;   3.381; -48.706;Commanded position az=3.381, el=-48.706
11.47043; 180.519;  11.794;   2.881; -48.706;Commanded position az=2.881, el=-48.706
11.47063; 180.519;  12.294;   2.881; -48.206;Commanded position az=2.881, el=-48.206
11.47084; 180.519;  12.794;   2.881; -47.706;Commanded position az=2.881, el=-47.706
11.47105; 180.519;  13.294;   2.881; -47.206;Commanded position az=2.881, el=-47.206
11.47126; 180.519;  13.794;   2.881; -46.706;Commanded position az=2.881, el=-46.706
11.47147; 180.519;  14.294;   2.881; -46.206;Commanded position az=2.881, el=-46.206
11.47168; 180.519;  14.794;   2.881; -45.706;Commanded position az=2.881, el=-45.706
11.47189; 180.519;  15.294;   2.881; -45.206;Commanded position az=2.881, el=-45.206
11.47210; 180.519;  15.794;   2.881; -44.706;Commanded position az=2.881, el=-44.706
11.47231; 180.519;  16.294;   2.881; -44.206;Commanded position az=2.881, el=-44.206
11.47252; 180.519;  16.794;   2.881; -43.706;Commanded position az=2.881, el=-43.706
11.47273; 180.519;  17.294;   2.881; -43.206;Commanded position az=2.881, el=-43.206
11.47294; 180.519;  17.794;   2.881; -42.706;Commanded position az=2.881, el=-42.706
11.47315; 180.519;  18.294;   2.881; -42.206;Commanded position az=2.881, el=-42.206
11.47336; 180.519;  18.794;   2.881; -41.706;Commanded position az=2.881, el=-41.706
11.47357; 180.519;  19.294;   2.881; -41.206;Commanded position az=2.881, el=-41.206
11.47378; 180.519;  19.794;   2.881; -40.706;Commanded position az=2.881, el=-40.706
11.47398; 180.519;  20.294;   2.881; -40.206;Commanded position az=2.881, el=-40.206
11.47419; 180.519;  20.794;   2.881; -39.706;Commanded position az=2.881, el=-39.706
11.47440; 180.519;  21.294;   2.881; -39.206;Commanded position az=2.881, el=-39.206
11.47461; 180.519;  21.794;   2.881; -38.706;Commanded position az=2.881, el=-38.706
11.47482; 180.519;  22.294;   2.881; -38.206;Commanded position az=2.881, el=-38.206
11.47503; 180.519;  22.794;   2.881; -37.706;Commanded position az=2.881, el=-37.706
11.47524; 180.519;  23.294;   2.881; -37.206;Commanded position az=2.881, el=-37.206
11.47545; 180.519;  23.794;   2.881; -36.706;Commanded position az=2.881, el=-36.706
11.47566; 180.519;  24.294;   2.881; -36.206;Commanded position az=2.881, el=-36.206
11.47587; 180.519;  24.794;   2.881; -35.706;Commanded position az=2.881, el=-35.706
11.47608; 180.519;  25.294;   2.881; -35.206;Commanded position az=2.881, el=-35.206
11.47629; 180.519;  25.794;   2.881; -34.706;Commanded position az=2.881, el=-34.706
11.47650; 180.519;  26.294;   2.881; -34.206;Commanded position az=2.881, el=-34.206
11.47671; 180.519;  26.794;   2.881; -33.706;Commanded position az=2.881, el=-33.706
11.47692; 180.519;  27.294;   2.881; -33.206;Commanded position az=2.881, el=-33.206
11.47713; 180.519;  27.794;   2.881; -32.706;Commanded position az=2.881, el=-32.706
11.47734; 180.519;  28.294;   2.881; -32.206;Commanded position az=2.881, el=-32.206
11.47755; 180.519;  28.794;   2.881; -31.706;Commanded position az=2.881, el=-31.706
11.47776; 180.519;  29.294;   2.881; -31.206;Commanded position az=2.881, el=-31.206
11.47797; 180.519;  29.794;   2.881; -30.706;Commanded position az=2.881, el=-30.706
11.47818; 180.519;  30.294;   2.881; -30.206;Commanded position az=2.881, el=-30.206
11.47838; 180.519;  30.794;   2.881; -29.706;Commanded position az=2.881, el=-29.706
11.47859; 180.519;  31.294;   2.881; -29.206;Commanded position az=2.881, el=-29.206
11.47880; 180.519;  31.794;   2.881; -28.706;Commanded position az=2.881, el=-28.706
11.47901; 181.019;  31.794;   2.381; -28.706;Commanded position az=2.381, el=-28.706
11.47922; 181.019;  31.294;   2.381; -29.206;Commanded position az=2.381, el=-29.206
11.47943; 181.019;  30.794;   2.381; -29.706;Commanded position az=2.381, el=-29.706
11.47964; 181.019;  30.294;   2.381; -30.206;Commanded position az=2.381, el=-30.206
11.47985; 181.019;  29.794;   2.381; -30.706;Commanded position az=2.381, el=-30.706
11.48006; 181.019;  29.294;   2.381; -31.206;Commanded position az=2.381, el=-31.206
11.48027; 181.019;  28.794;   2.381; -31.706;Commanded position az=2.381, el=-31.706
11.48048; 181.019;  28.294;   2.381; -32.206;Commanded position az=2.381, el=-32.206
11.48069; 181.019;  27.794;   2.381; -32.706;Commanded position az=2.381, el=-32.706
11.48090; 181.019;  27.294;   2.381; -33.206;Commanded position az=2.381, el=-33.206
11.48111; 181.019;  26.794;   2.381; -33.706;Commanded position az=2.381, el=-33.706
11.48132; 181.019;  26.294;   2.381; -34.206;Commanded position az=2.381, el=-34.206
11.48153; 181.019;  25.794;   2.381; -34.706;Commanded position az=2.381, el=-34.706
11.48174; 181.019;  25.294;   2.381; -35.206;Commanded position az=2.381, el=-35.206
11.48195; 181.019;  24.794;   2.381; -35.706;Commanded position az=2.381, el=-35.706
11.48216; 181.019;  24.294;   2.381; -36.206;Commanded position az=2.381, el=-36.206
11.48236; 181.019;  23.794;   2.381; -36.706;Commanded position az=2.381, el=-36.706
11.48257; 181.019;  23.294;   2.381; -37.206;Commanded position az=2.381, el=-37.206
11.48278; 181.019;  22.794;   2.381; -37.706;Commanded position az=2.381, el=-37.706
11.48299; 181.019;  22.294;   2.381; -38.206;Commanded position az=2.381, el=-38.206
11.48320; 181.019;  21.794;   2.381; -38.706;Commanded position az=2.381, el=-38.706
11.48341; 181.019;  21.294;   2.381; -39.206;Commanded position az=2.381, el=-39.206
11.48362; 181.019;  20.794;   2.381; -39.706;Commanded position az=2.381, el=-39.706
11.48383; 181.019;  20.294;   2.381; -40.206;Commanded position az=2.381, el=-40.206
11.48404; 181.019;  19.794;   2.381; -40.706;Commanded position az=2.381, el=-40.706
11.48425; 181.019;  19.294;   2.381; -41.206;Commanded position az=2.381, el=-41.206
11.48446; 181.019;  18.794;   2.381; -41.706;Commanded position az=2.381, el=-41.706
11.48467; 181.019;  18.294;   2.381; -42.206;Commanded position az=2.381, el=-42.206
11.48488; 181.019;  17.794;   2.381; -42.706;Commanded position az=2.381, el=-42.706
11.48509; 181.019;  17.294;   2.381; -43.206;Commanded position az=2.381, el=-43.206
11.48530; 181.019;  16.794;   2.381; -43.706;Commanded position az=2.381, el=-43.706
11.48551; 181.019;  16.294;   2.381; -44.206;Commanded position az=2.381, el=-44.206
11.48572; 181.019;  15.794;   2.381; -44.706;Commanded position az=2.381, el=-44.706
11.48593; 181.019;  15.294;   2.381; -45.206;Commanded position az=2.381, el=-45.206
11.48614; 181.019;  14.794;   2.381; -45.706;Commanded position az=2.381, el=-45.706
11.48635; 181.019;  14.294;   2.381; -46.206;Commanded position az=2.381, el=-46.206
11.48655; 181.019;  13.794;   2.381; -46.706;Commanded position az=2.381, el=-46.706
11.48676; 181.019;  13.294;   2.381; -47.206;Commanded position az=2.381, el=-47.206
11.48697; 181.019;  12.794;   2.381; -47.706;Commanded position az=2.381, el=-47.706
11.48718; 181.019;  12.294;   2.381; -48.206;Commanded position az=2.381, el=-48.206
11.48739; 181.019;  11.794;   2.381; -48.706;Commanded position az=2.381, el=-48.706
11.48760; 181.519;  11.794;   1.881; -48.706;Commanded position az=1.881, el=-48.706
11.48781; 181.519;  12.294;   1.881; -48.206;Commanded position az=1.881, el=-48.206
11.48802; 181.519;  12.794;   1.881; -47.706;Commanded position az=1.881, el=-47.706
11.48823; 181.519;  13.294;   1.881; -47.206;Commanded position az=1.881, el=-47.206
11.48844; 181.519;  13.794;   1.881; -46.706;Commanded position az=1.881, el=-46.706
11.48865; 181.519;  14.294;   1.881; -46.206;Commanded position az=1.881, el=-46.206
11.48886; 181.519;  14.794;   1.881; -45.706;Commanded position az=1.881, el=-45.706
11.48907; 181.519;  15.294;   1.881; -45.206;Commanded position az=1.881, el=-45.206
11.48928; 181.519;  15.794;   1.881; -44.706;Commanded position az=1.881, el=-44.706
11.48949; 181.519;  16.294;   1.881; -44.206;Commanded position az=1.881, el=-44.206
11.48970; 181.519;  16.794;   1.881; -43.706;Commanded position az=1.881, el=-43.706
11.48991; 181.519;  17.294;   1.881; -43.206;Commanded position az=1.881, el=-43.206
11.49011; 181.519;  17.794;   1.881; -42.706;Commanded position az=1.881, el=-42.706
11.49032; 181.519;  18.294;   1.881; -42.206;Commanded position az=1.881, el=-42.206
11.49053; 181.519;  18.794;   1.881; -41.706;Commanded position az=1.881, el=-41.706
11.49074; 181.519;  19.294;   1.881; -41.206;Commanded position az=1.881, el=-41.206
11.49095; 181.519;  19.794;   1.881; -40.706;Commanded position az=1.881, el=-40.706
11.49116; 181.519;  20.294;   1.881; -40.206;Commanded position az=1.881, el=-40.206
11.49137; 181.519;  20.794;   1.881; -39.706;Commanded position az=1.881, el=-39.706
11.49158; 181.519;  21.294;   1.881; -39.206;Commanded position az=1.881, el=-39.206
11.49179; 181.519;  21.794;   1.881; -38.706;Commanded position az=1.881, el=-38.706
11.49200; 181.519;  22.294;   1.881; -38.206;Commanded position az=1.881, el=-38.206
11.49221; 181.519;  22.794;   1.881; -37.706;Commanded position az=1.881, el=-37.706
11.49242; 181.519;  23.294;   1.881; -37.206;Commanded position az=1.881, el=-37.206
11.49263; 181.519;  23.794;   1.881; -36.706;Commanded position az=1.881, el=-36.706
11.49284; 181.519;  24.294;   1.881; -36.206;Commanded position az=1.881, el=-36.206
11.49305; 181.519;  24.794;   1.881; -35.706;Commanded position az=1.881, el=-35.706
11.49326; 181.519;  25.294;   1.881; -35.206;Commanded position az=1.881, el=-35.206
11.49347; 181.519;  25.794;   1.881; -34.706;Commanded position az=1.881, el=-34.706
11.49367; 181.519;  26.294;   1.881; -34.206;Commanded position az=1.881, el=-34.206
11.49388; 181.519;  26.794;   1.881; -33.706;Commanded position az=1.881, el=-33.706
11.49409; 181.519;  27.294;   1.881; -33.206;Commanded position az=1.881, el=-33.206
11.49430; 181.519;  27.794;   1.881; -32.706;Commanded position az=1.881, el=-32.706
11.49451; 181.519;  28.294;   1.881; -32.206;Commanded position az=1.881, el=-32.206
11.49472; 181.519;  28.794;   1.881; -31.706;Commanded position az=1.881, el=-31.706
11.49493; 181.519;  29.294;   1.881; -31.206;Commanded position az=1.881, el=-31.206
11.49514; 181.519;  29.794;   1.881; -30.706;Commanded position az=1.881, el=-30.706
11.49535; 181.519;  30.294;   1.881; -30.206;Commanded position az=1.881, el=-30.206
11.49556; 181.519;  30.794;   1.881; -29.706;Commanded position az=1.881, el=-29.706
11.49577; 181.519;  31.294;   1.881; -29.206;Commanded position az=1.881, el=-29.206
11.49598; 181.519;  31.794;   1.881; -28.706;Commanded position az=1.881, el=-28.706
11.49619; 182.019;  31.794;   1.381; -28.706;Commanded position az=1.381, el=-28.706
11.49640; 182.019;  31.294;   1.381; -29.206;Commanded position az=1.381, el=-29.206
11.49661; 182.019;  30.794;   1.381; -29.706;Commanded position az=1.381, el=-29.706
11.49682; 182.019;  30.294;   1.381; -30.206;Commanded position az=1.381, el=-30.206
11.49703; 182.019;  29.794;   1.381; -30.706;Commanded position az=1.381, el=-30.706
11.49724; 182.019;  29.294;   1.381; -31.206;Commanded position az=1.381, el=-31.206
11.49745; 182.019;  28.794;   1.381; -31.706;Commanded position az=1.381, el=-31.706
11.49766; 182.019;  28.294;   1.381; -32.206;Commanded position az=1.381, el=-32.206
11.49787; 182.019;  27.794;   1.381; -32.706;Commanded position az=1.381, el=-32.706
11.49808; 182.019;  27.294;   1.381; -33.206;Commanded position az=1.381, el=-33.206
11.49829; 182.019;  26.794;   1.381; -33.706;Commanded position az=1.381, el=-33.706
11.49850; 182.019;  26.294;   1.381; -34.206;Commanded position az=1.381, el=-34.206
11.49870; 182.019;  25.794;   1.381; -34.706;Commanded position az=1.381, el=-34.706
11.49891; 182.019;  25.294;   1.381; -35.206;Commanded position az=1.381, el=-35.206
11.49912; 182.019;  24.794;   1.381; -35.706;Commanded position az=1.381, el=-35.706
11.49933; 182.019;  24.294;   1.381; -36.206;Commanded position az=1.381, el=-36.206
11.49954; 182.019;  23.794;   1.381; -36.706;Commanded position az=1.381, el=-36.706
11.49975; 182.019;  23.294;   1.381; -37.206;Commanded position az=1.381, el=-37.206
11.49996; 182.019;  22.794;   1.381; -37.706;Commanded position az=1.381, el=-37.706
11.50017; 182.019;  22.294;   1.381; -38.206;Commanded position az=1.381, el=-38.206
11.50038; 182.019;  21.794;   1.381; -38.706;Commanded position az=1.381, el=-38.706
11.50059; 182.019;  21.294;   1.381; -39.206;Commanded position az=1.381, el=-39.206
11.50080; 182.019;  20.794;   1.381; -39.706;Commanded position az=1.381, el=-39.706
11.50101; 182.019;  20.294;   1.381; -40.206;Commanded position az=1.381, el=-40.206
11.50122; 182.019;  19.794;   1.381; -40.706;Commanded position az=1.381, el=-40.706
11.50143; 182.019;  19.294;   1.381; -41.206;Commanded position az=1.381, el=-41.206
11.50164; 182.019;  18.794;   1.381; -41.706;Commanded position az=1.381, el=-41.706
11.50184; 182.019;  18.294;   1.381; -42.206;Commanded position az=1.381, el=-42.206
11.50205; 182.019;  17.794;   1.381; -42.706;Commanded position az=1.381, el=-42.706
11.50226; 182.019;  17.294;   1.381; -43.206;Commanded position az=1.381, el=-43.206
11.50247; 182.019;  16.794;   1.381; -43.706;Commanded position az=1.381, el=-43.706
11.50268; 182.019;  16.294;   1.381; -44.206;Commanded position az=1.381, el=-44.206
11.50289; 182.019;  15.794;   1.381; -44.706;Commanded position az=1.381, el=-44.706
11.50310; 182.019;  15.294;   1.381; -45.206;Commanded position az=1.381, el=-45.206
11.50331; 182.019;  14.794;   1.381; -45.706;Commanded position az=1.381, el=-45.706
11.50352; 182.019;  14.294;   1.381; -46.206;Commanded position az=1.381, el=-46.206
11.50373; 182.019;  13.794;   1.381; -46.706;Commanded position az=1.381, el=-46.706
11.50394; 182.019;  13.294;   1.381; -47.206;Commanded position az=1.381, el=-47.206
11.50415; 182.019;  12.794;   1.381; -47.706;Commanded position az=1.381, el=-47.706
11.50436; 182.019;  12.294;   1.381; -48.206;Commanded position az=1.381, el=-48.206
11.50457; 182.019;  11.794;   1.381; -48.706;Commanded position az=1.381, el=-48.706
11.50478; 182.519;  11.794;   0.881; -48.706;Commanded position az=0.881, el=-48.706
11.50499; 182.519;  12.294;   0.881; -48.206;Commanded position az=0.881, el=-48.206
11.50520; 182.519;  12.794;   0.881; -47.706;Commanded position az=0.881, el=-47.706
11.50541; 182.519;  13.294;   0.881; -47.206;Commanded position az=0.881, el=-47.206
11.50562; 182.519;  13.794;   0.881; -46.706;Commanded position az=0.881, el=-46.706
11.50583; 182.519;  14.294;   0.881; -46.206;Commanded position az=0.881, el=-46.206
11.50604; 182.519;  14.794;   0.881; -45.706;Commanded position az=0.881, el=-45.706
11.50624; 182.519;  15.294;   0.881; -45.206;Commanded position az=0.881, el=-45.206
11.50645; 182.519;  15.794;   0.881; -44.706;Commanded position az=0.881, el=-44.706
11.50666; 182.519;  16.294;   0.881; -44.206;Commanded position az=0.881, el=-44.206
11.50688; 182.519;  16.794;   0.881; -43.706;Commanded position az=0.881, el=-43.706
11.50709; 182.519;  17.294;   0.881; -43.206;Commanded position az=0.881, el=-43.206
11.50729; 182.519;  17.794;   0.881; -42.706;Commanded position az=0.881, el=-42.706
11.50751; 182.519;  18.294;   0.881; -42.206;Commanded position az=0.881, el=-42.206
11.50771; 182.519;  18.794;   0.881; -41.706;Commanded position az=0.881, el=-41.706
11.50792; 182.519;  19.294;   0.881; -41.206;Commanded position az=0.881, el=-41.206
11.50813; 182.519;  19.794;   0.881; -40.706;Commanded position az=0.881, el=-40.706
11.50834; 182.519;  20.294;   0.881; -40.206;Commanded position az=0.881, el=-40.206
11.50855; 182.519;  20.794;   0.881; -39.706;Commanded position az=0.881, el=-39.706
11.50876; 182.519;  21.294;   0.881; -39.206;Commanded position az=0.881, el=-39.206
