# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 186.300 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
12.83742; 202.943;  15.593; -16.643; -44.908;Commanded position az=-16.643, el=-44.908
12.83798; 202.943;  15.093; -16.643; -45.408;Commanded position az=-16.643, el=-45.408
12.83853; 202.943;  14.593; -16.643; -45.908;Commanded position az=-16.643, el=-45.908
12.83909; 202.943;  14.093; -16.643; -46.408;Commanded position az=-16.643, el=-46.408
12.83965; 203.443;  14.093; -17.143; -46.408;Commanded position az=-17.143, el=-46.408
12.84020; 203.443;  14.593; -17.143; -45.908;Commanded position az=-17.143, el=-45.908
12.84076; 203.443;  15.093; -17.143; -45.408;Commanded position az=-17.143, el=-45.408
12.84131; 203.443;  15.593; -17.143; -44.908;Commanded position az=-17.143, el=-44.908
12.84187; 203.443;  16.093; -17.143; -44.408;Commanded position az=-17.143, el=-44.408
12.84243; 203.443;  16.593; -17.143; -43.908;Commanded position az=-17.143, el=-43.908
12.84299; 203.443;  17.093; -17.143; -43.408;Commanded position az=-17.143, el=-43.408
12.84354; 203.443;  17.593; -17.143; -42.908;Commanded position az=-17.143, el=-42.908
12.84410; 203.443;  18.093; -17.143; -42.408;Commanded position az=-17.143, el=-42.408
12.84465; 203.443;  18.593; -17.143; -41.908;Commanded position az=-17.143, el=-41.908
12.84521; 203.443;  19.093; -17.143; -41.408;Commanded position az=-17.143, el=-41.408
12.84577; 203.443;  19.593; -17.143; -40.908;Commanded position az=-17.143, el=-40.908
12.84632; 203.443;  20.093; -17.143; -40.408;Commanded position az=-17.143, el=-40.408
12.84688; 203.443;  20.593; -17.143; -39.908;Commanded position az=-17.143, el=-39.908
12.84744; 203.443;  21.093; -17.143; -39.408;Commanded position az=-17.143, el=-39.408
12.84799; 203.443;  21.593; -17.143; -38.908;Commanded position az=-17.143, el=-38.908
12.84855; 203.443;  22.093; -17.143; -38.408;Commanded position az=-17.143, el=-38.408
12.84911; 203.443;  22.593; -17.143; -37.908;Commanded position az=-17.143, el=-37.908
12.84966; 203.443;  23.093; -17.143; -37.408;Commanded position az=-17.143, el=-37.408
12.85022; 203.443;  23.593; -17.143; -36.908;Commanded position az=-17.143, el=-36.908
12.85078; 203.443;  24.093; -17.143; -36.408;Commanded position az=-17.143, el=-36.408
12.85133; 203.943;  24.093; -17.643; -36.408;Commanded position az=-17.643, el=-36.408
12.85189; 203.943;  23.593; -17.643; -36.908;Commanded position az=-17.643, el=-36.908
12.85245; 203.943;  23.093; -17.643; -37.408;Commanded position az=-17.643, el=-37.408
12.85300; 203.943;  22.593; -17.643; -37.908;Commanded position az=-17.643, el=-37.908
12.85356; 203.943;  22.093; -17.643; -38.408;Commanded position az=-17.643, el=-38.408
12.85412; 203.943;  21.593; -17.643; -38.908;Commanded position az=-17.643, el=-38.908
12.85467; 203.943;  21.093; -17.643; -39.408;Commanded position az=-17.643, el=-39.408
12.85523; 203.943;  20.593; -17.643; -39.908;Commanded position az=-17.643, el=-39.908
12.85579; 203.943;  20.093; -17.643; -40.408;Commanded position az=-17.643, el=-40.408
12.85634; 203.943;  19.593; -17.643; -40.908;Commanded position az=-17.643, el=-40.908
12.85690; 203.943;  19.093; -17.643; -41.408;Commanded position az=-17.643, el=-41.408
12.85746; 203.943;  18.593; -17.643; -41.908;Commanded position az=-17.643, el=-41.908
12.85801; 203.943;  18.093; -17.643; -42.408;Commanded position az=-17.643, el=-42.408
12.85857; 203.943;  17.593; -17.643; -42.908;Commanded position az=-17.643, el=-42.908
12.85913; 203.943;  17.093; -17.643; -43.408;Commanded position az=-17.643, el=-43.408
12.85968; 203.943;  16.593; -17.643; -43.908;Commanded position az=-17.643, el=-43.908
12.86024; 203.943;  16.093; -17.643; -44.408;Commanded position az=-17.643, el=-44.408
12.86080; 203.943;  15.593; -17.643; -44.908;Commanded position az=-17.643, el=-44.908
12.86135; 203.943;  15.093; -17.643; -45.408;Commanded position az=-17.643, el=-45.408
12.86191; 203.943;  14.593; -17.643; -45.908;Commanded position az=-17.643, el=-45.908
12.86247; 203.943;  14.093; -17.643; -46.408;Commanded position az=-17.643, el=-46.408
12.86302; 204.443;  14.093; -18.143; -46.408;Commanded position az=-18.143, el=-46.408
12.86358; 204.443;  14.593; -18.143; -45.908;Commanded position az=-18.143, el=-45.908
12.86414; 204.443;  15.093; -18.143; -45.408;Commanded position az=-18.143, el=-45.408
12.86469; 204.443;  15.593; -18.143; -44.908;Commanded position az=-18.143, el=-44.908
12.86525; 204.443;  16.093; -18.143; -44.408;Commanded position az=-18.143, el=-44.408
12.86581; 204.443;  16.593; -18.143; -43.908;Commanded position az=-18.143, el=-43.908
12.86636; 204.443;  17.093; -18.143; -43.408;Commanded position az=-18.143, el=-43.408
12.86692; 204.443;  17.593; -18.143; -42.908;Commanded position az=-18.143, el=-42.908
12.86748; 204.443;  18.093; -18.143; -42.408;Commanded position az=-18.143, el=-42.408
12.86803; 204.443;  18.593; -18.143; -41.908;Commanded position az=-18.143, el=-41.908
12.86859; 204.443;  19.093; -18.143; -41.408;Commanded position az=-18.143, el=-41.408
12.86915; 204.443;  19.593; -18.143; -40.908;Commanded position az=-18.143, el=-40.908
12.86971; 204.443;  20.093; -18.143; -40.408;Commanded position az=-18.143, el=-40.408
12.87026; 204.443;  20.593; -18.143; -39.908;Commanded position az=-18.143, el=-39.908
12.87082; 204.443;  21.093; -18.143; -39.408;Commanded position az=-18.143, el=-39.408
12.87138; 204.443;  21.593; -18.143; -38.908;Commanded position az=-18.143, el=-38.908
12.87193; 204.443;  22.093; -18.143; -38.408;Commanded position az=-18.143, el=-38.408
12.87249; 204.443;  22.593; -18.143; -37.908;Commanded position az=-18.143, el=-37.908
12.87305; 204.443;  23.093; -18.143; -37.408;Commanded position az=-18.143, el=-37.408
12.87360; 204.443;  23.593; -18.143; -36.908;Commanded position az=-18.143, el=-36.908
12.87416; 204.443;  24.093; -18.143; -36.408;Commanded position az=-18.143, el=-36.408
12.87472; 204.943;  24.093; -18.643; -36.408;Commanded position az=-18.643, el=-36.408
12.87527; 204.943;  23.593; -18.643; -36.908;Commanded position az=-18.643, el=-36.908
12.87583; 204.943;  23.093; -18.643; -37.408;Commanded position az=-18.643, el=-37.408
12.87639; 204.943;  22.593; -18.643; -37.908;Commanded position az=-18.643, el=-37.908
12.87694; 204.943;  22.093; -18.643; -38.408;Commanded position az=-18.643, el=-38.408
12.87750; 204.943;  21.593; -18.643; -38.908;Commanded position az=-18.643, el=-38.908
12.87806; 204.943;  21.093; -18.643; -39.408;Commanded position az=-18.643, el=-39.408
12.87861; 204.943;  20.593; -18.643; -39.908;Commanded position az=-18.643, el=-39.908
12.87917; 204.943;  20.093; -18.643; -40.408;Commanded position az=-18.643, el=-40.408
12.87973; 204.943;  19.593; -18.643; -40.908;Commanded position az=-18.643, el=-40.908
12.88028; 204.943;  19.093; -18.643; -41.408;Commanded position az=-18.643, el=-41.408
12.88084; 204.943;  18.593; -18.643; -41.908;Commanded position az=-18.643, el=-41.908
12.88140; 204.943;  18.093; -18.643; -42.408;Commanded position az=-18.643, el=-42.408
12.88195; 204.943;  17.593; -18.643; -42.908;Commanded position az=-18.643, el=-42.908
12.88251; 204.943;  17.093; -18.643; -43.408;Commanded position az=-18.643, el=-43.408
12.88307; 204.943;  16.593; -18.643; -43.908;Commanded position az=-18.643, el=-43.908
12.88362; 204.943;  16.093; -18.643; -44.408;Commanded position az=-18.643, el=-44.408
12.88418; 204.943;  15.593; -18.643; -44.908;Commanded position az=-18.643, el=-44.908
12.88474; 204.943;  15.093; -18.643; -45.408;Commanded position az=-18.643, el=-45.408
12.88529; 204.943;  14.593; -18.643; -45.908;Commanded position az=-18.643, el=-45.908
12.88585; 204.943;  14.093; -18.643; -46.408;Commanded position az=-18.643, el=-46.408
12.88641; 205.443;  14.093; -19.143; -46.409;Commanded position az=-19.143, el=-46.409
12.88696; 205.443;  14.593; -19.143; -45.909;Commanded position az=-19.143, el=-45.909
12.88752; 205.443;  15.093; -19.143; -45.409;Commanded position az=-19.143, el=-45.409
12.88808; 205.443;  15.593; -19.143; -44.909;Commanded position az=-19.143, el=-44.909
12.88863; 205.443;  16.093; -19.143; -44.409;Commanded position az=-19.143, el=-44.409
12.88919; 205.443;  16.593; -19.143; -43.909;Commanded position az=-19.143, el=-43.909
12.88975; 205.443;  17.093; -19.143; -43.409;Commanded position az=-19.143, el=-43.409
12.89030; 205.443;  17.593; -19.143; -42.909;Commanded position az=-19.143, el=-42.909
12.89086; 205.443;  18.093; -19.143; -42.409;Commanded position az=-19.143, el=-42.409
12.89142; 205.443;  18.593; -19.143; -41.909;Commanded position az=-19.143, el=-41.909
12.89197; 205.443;  19.093; -19.143; -41.409;Commanded position az=-19.143, el=-41.409
12.89253; 205.443;  19.593; -19.143; -40.909;Commanded position az=-19.143, el=-40.909
12.89309; 205.443;  20.093; -19.143; -40.409;Commanded position az=-19.143, el=-40.409
12.89364; 205.443;  20.593; -19.143; -39.909;Commanded position az=-19.143, el=-39.909
12.89420; 205.443;  21.093; -19.143; -39.409;Commanded position az=-19.143, el=-39.409
12.89476; 205.443;  21.593; -19.143; -38.909;Commanded position az=-19.143, el=-38.909
12.89531; 205.443;  22.093; -19.143; -38.409;Commanded position az=-19.143, el=-38.409
12.89587; 205.443;  22.593; -19.143; -37.909;Commanded position az=-19.143, el=-37.909
12.89643; 205.443;  23.093; -19.143; -37.409;Commanded position az=-19.143, el=-37.409
12.89698; 205.443;  23.593; -19.143; -36.909;Commanded position az=-19.143, el=-36.909
12.89754; 205.443;  24.093; -19.143; -36.409;Commanded position az=-19.143, el=-36.409
12.89810; 205.943;  24.093; -19.643; -36.409;Commanded position az=-19.643, el=-36.409
12.89865; 205.943;  23.593; -19.643; -36.909;Commanded position az=-19.643, el=-36.909
12.89921; 205.943;  23.093; -19.643; -37.409;Commanded position az=-19.643, el=-37.409
12.89977; 205.943;  22.593; -19.643; -37.909;Commanded position az=-19.643, el=-37.909
12.90032; 205.943;  22.093; -19.643; -38.409;Commanded position az=-19.643, el=-38.409
12.90088; 205.943;  21.593; -19.643; -38.909;Commanded position az=-19.643, el=-38.909
12.90144; 205.943;  21.093; -19.643; -39.409;Commanded position az=-19.643, el=-39.409
12.90199; 205.943;  20.593; -19.643; -39.909;Commanded position az=-19.643, el=-39.909
12.90255; 205.943;  20.093; -19.643; -40.409;Commanded position az=-19.643, el=-40.409
12.90311; 205.943;  19.593; -19.643; -40.909;Commanded position az=-19.643, el=-40.909
12.90366; 205.943;  19.093; -19.643; -41.409;Commanded position az=-19.643, el=-41.409
12.90422; 205.943;  18.593; -19.643; -41.909;Commanded position az=-19.643, el=-41.909
12.90478; 205.943;  18.093; -19.643; -42.409;Commanded position az=-19.643, el=-42.409
12.90533; 205.943;  17.593; -19.643; -42.909;Commanded position az=-19.643, el=-42.909
12.90589; 205.943;  17.093; -19.643; -43.409;Commanded position az=-19.643, el=-43.409
12.90645; 205.943;  16.593; -19.643; -43.909;Commanded position az=-19.643, el=-43.909
12.90701; 205.943;  16.093; -19.643; -44.409;Commanded position az=-19.643, el=-44.409
12.90756; 205.943;  15.593; -19.643; -44.909;Commanded position az=-19.643, el=-44.909
12.90812; 205.943;  15.093; -19.643; -45.409;Commanded position az=-19.643, el=-45.409
12.90868; 205.943;  14.593; -19.643; -45.909;Commanded position az=-19.643, el=-45.909
12.90923; 205.943;  14.093; -19.643; -46.409;Commanded position az=-19.643, el=-46.409
